PartitionKey,RowKey,Longitude,Latitude
"Buxar, Bihar, India","buxar, buxar district, bihar, india",83.981,25.561
"Buxar, Bihar, India","buxar, बक्सर, bihar, india",83.981,25.561
"Buxar, Bihar, India","बक्सर, bihar, india",83.981,25.561
"Buy, Kostroma Oblast, Russia","9 декабря 1954(1954-12-09) (69 лет)буй, костромская область, рсфср, ссср",41.526,58.481
"Buy, Rossiya","buy,kostromaoblast,russia",41.538,58.481
"Buzançais, France","buzançais, fr, france",1.424,46.888
"Bué, France","bué, fr, france",2.792,47.312
"Byblos, Lebanon","jbeil, jbeil district, keserwan-jbeil governorate, 4504, lebanon",35.652,34.123
"Bydgoszcz, Polska","bydgoszcz, województwo kujawsko-pomorskie, polska",17.993,53.121
"Bypass Rd, Brhumpuri, Brahmpuri, Haridwar, Uttarakhand 249401, India","government mela hospital, haridwar bypass road, har ki pauri, haridwar, hardwar, haridwar district, uttarakhand, 249403, india",78.158,29.952
"Bà Rịa, Bà Rịa-Vũng Tàu, Việt Nam",ba ria,107.168,10.499
"Bâgé-le-Châtel, France","bâgé-le-châtel, fr, france",4.929,46.308
"Bârlad, Jud. Vaslui, România","bârlad, vaslui, romania",27.67,46.226
"Bârlad, România",barlad,27.67,46.226
"Bârlad, România","bârlad, vaslui, românia",27.67,46.226
"Bârlad, România","bârlad,românia",27.67,46.226
"Bègles, France","bègles, fr, france",-0.549,44.808
"Bécon-les-Granits, France","bécon-les-bruyères, fr, france",-0.801,47.503
"Bédarieux, France","bédarieux, fr, france",3.159,43.615
"Béguey, France","béguey, fr, france",-0.328,44.645
"Békéscsaba, Magyarország","békéscsaba, magyarország",21.09,46.676
"Béni Mellal, Béni Mellal-Khénifra, Royaume du Maroc","beni mellal, pachalik de beni mellal, ait mellal province, béni mellal-khénifra, morocco",-6.355,32.336
"Bénin, Bénin",benin,2.627,6.472
"Bénin, Bénin","benin,",2.627,6.472
"Béthune, France","béthune, fr, france",2.638,50.532
"Béziers, France","béziers, fr, france",3.218,43.342
"Bù Đăng, Bình Phước, Việt Nam",dang,107.243,11.813
"Bückeburg, Germany","bückeburg, de, germany",9.05,52.26
"Büdesheim, Germany","büdesheim, de, germany",6.555,50.217
"Büdingen, Germany","büdingen, de, germany",9.116,50.291
"Bünde, Germany","bünde, de, germany",8.582,52.196
"Bābar, Gujaraat, Bhārat","sabar kāntha, aravalli district, gujarat, india",71.597,24.072
"Bāmor, Morenā Tahsīl, Madhya Pradesh, Bhārat","babupura, pahadi, bamor tahsil, morena district, madhya pradesh, india",78.098,26.356
"Bārī 328021, Rājasthān, Bhārat","bari, bari tehsil, dhaulpur district, rajasthan, 328021, india",77.612,26.646
"Bāḍī Kuvā, Nāgaur, Rājasthān, Bhārat","chawadiya, riyan badi tehsil, nagaur, rajasthan, india",73.729,27.203
"Bāḍī Kuvā, Nāgaur, Rājasthān, Bhārat","riyan badi tehsil, nagaur district, rajasthan, india",73.729,27.203
"Bāṅdā 470335, Madhya Pradesh, Bhārat","470335, banda, banda tahsil, sagar, madhya pradesh, india",78.961,24.039
"Bāṅdā 470335, Madhya Pradesh, Bhārat","banda tahsil, sagar district, madhya pradesh, 470335, india",78.961,24.039
"Bāṅdā 470335, Madhya Pradesh, Bhārat","banda tahsil, सागर, madhya pradesh, 470335, india",78.961,24.039
"Bălți, Moldova","бэлць, муниципий бэлць, молдавия",27.918,47.754
"Bījāpur, Bali, Rājasthān, Bhārat","bijapur, rajasthan, india",73.257,25.059
"Bīnā, Devrī Tahsīl, Madhya Pradesh, Bhārat","bina, deori tahsil, sagar, madhya pradesh, india",79.091,23.362
"Bīnā, Devrī Tahsīl, Madhya Pradesh, Bhārat","bina, deori tahsil, सागर, madhya pradesh, india",79.091,23.362
"Bīnā, Devrī Tahsīl, Madhya Pradesh, Bhārat","bina, piparkheri, bina tahsil, sagar, madhya pradesh, india",79.091,23.362
"Bīsalpur 262203, Uttar Pradesh, Bhārat","262203, bisalpur, pilibhit district, uttar pradesh, india",79.807,28.453
"Bīsalpur, Uttar Pradesh, Bhārat","bisalpur, pilibhit district, uttar pradesh, 262200, india",79.812,28.29
"Bīsalpur, Uttar Pradesh, Bhārat","bisalpur, pilibhit, uttar pradesh, india",79.812,28.29
"C.I.D.C Area, Palwal, Haryana, India",c.i.d,77.335,28.157
"C8F9+66Q, Rabindra Nagar, Midnapore, West Bengal 721101, India","midnapur medical college boys hostel, keranitola-kshudiramstatue-pachhurchawk, medinipur, midnapore, paschim medinipur district, west bengal, 721101, india",87.318,22.423
"C8F9+66Q, Rabindra Nagar, Midnapore, West Bengal 721101, India","midnapur medical college boys hostel, keranitola-kshudiramstatue-pachhurchawk, medinipur, midnapore, paschim medinipur, west bengal, 721101, india",87.318,22.423
"C9QX+463, Rd Number 36, near Bajaj Electronics - Jubilee Hills, CBI Colony, Jubilee Hills, Hyderabad, Telangana 500033, India","jubilee hills, ward 95 jubilee hills, greater hyderabad municipal corporation central zone, hyderabad, shaikpet mandal, hyderabad district, telangana, 500033, india",78.398,17.438
"CC Complex, Tank Bund Rd, Lower Tank Bund, Adarsh Nagar, Hyderabad, Telangana 500063, India","basheerbagh, bade ustad ghulam ali khan marg, basheer bagh, ward 79 himayath nagar, greater hyderabad municipal corporation central zone, hyderabad, himayatnagar mandal, hyderabad district, telangana, 500063, india",78.476,17.408
"CCSB Rd, Civil Station Ward, Alappuzha, Kerala 688012, India","ketueppey lighthouse & museum, alappuzha, ccsb road, sea view ward, zakariya bazar, alappuzha, ambalappuzha, alappuzha, kerala, 688001, india",76.321,9.494
"CCSB Rd, Civil Station Ward, Alappuzha, Kerala 688012, India","rahueppey lighthouse & museum, alappuzha, ccsb road, sea view ward, zakariya bazar, alappuzha, ambalappuzha, alappuzha, kerala, 688001, india",76.321,9.494
"CCSB Rd, Civil Station Ward, Alappuzha, Kerala 688012, India","suneppey lighthouse & museum, alappuzha, ccsb road, sea view ward, zakariya bazar, alappuzha, ambalappuzha, alappuzha, kerala, 688001, india",76.321,9.494
"CG63+GM7, Street Number 3, Musheerabad, Zamistanpur, Hyderabad, Telangana 500044, India","andhra mahila sabha durgabhai deshmukh hospital's blood bank, vidyanagar main road, vidyanagar, ward 81 nallakunta, greater hyderabad municipal corporation central zone, hyderabad, amberpet mandal, hyderabad district, telangana, 500044, india",78.504,17.411
"CG63+GM7, Street Number 3, Musheerabad, Zamistanpur, Hyderabad, Telangana 500044, India","gandhi nagar, ward 89 gandhinagar, greater hyderabad municipal corporation central zone, hyderabad, himayatnagar mandal, hyderabad district, telangana, 500020, india",78.504,17.411
"CG63+GM7, Street Number 3, Musheerabad, Zamistanpur, Hyderabad, Telangana 500044, India","musheerabad, ward 86 musheerabad, greater hyderabad municipal corporation central zone, hyderabad, musheerabad mandal, hyderabad district, telangana, 500020, india",78.504,17.411
"CG63+GM7, Street Number 3, Musheerabad, Zamistanpur, Hyderabad, Telangana 500044, India","vidyanagar railway bridge, అడిక్మెట్, ward 85 adikmet, greater hyderabad municipal corporation central zone, hyderabad, musheerabad mandal, హైదరాబాదు, telangana, 500044, india",78.504,17.411
"CG63+GM7, Street Number 3, Musheerabad, Zamistanpur, Hyderabad, Telangana 500044, India","warasiguda, ward 146 boudha nagar, greater hyderabad municipal corporation north zone, hyderabad, musheerabad mandal, hyderabad district, telangana, 500061, india",78.504,17.411
"CG63+GM7, Street Number 3, Musheerabad, Zamistanpur, Hyderabad, Telangana 500044, India","అడిక్మెట్, ward 85 adikmet, greater hyderabad municipal corporation central zone, hyderabad, musheerabad mandal, హైదరాబాదు, telangana, 500044, india",78.504,17.411
"CGC7+8PJ, Rattihalli, Karnataka 581116, India","ರಟ್ಟೀಹಳ್ಳಿ, ರಟ್ಟೀಹಳ್ಳಿ ತಾಲೂಕು, ಹಾವೇರಿ ಜಿಲ್ಲೆ, karnataka, 581116, india",75.514,14.421
"CIT 1st Main Rd, CIT Nagar West, CIT Nagar, Chennai, Tamil Nadu 600035, India","t.nagar, cit nagar 1st main road, cit nagar, cmwssb division 141, zone 10 kodambakkam, chennai, chennai district, tamil nadu, 600001, india",80.231,13.028
"CIT Nagar, CIT Nagar West, CIT Nagar, Chennai, Tamil Nadu 600035, India","t.nagar, சி.ஐ.டி நகர் 1 வது முதன்மைச் சாலை, cit nagar, cmwssb division 141, கோடம்பாக்கம், chennai, சென்னை மாவட்டம், tamil nadu, 600001, india",80.231,13.03
"CMC Campus, Ludhiana, Punjab, India",cmc,75.862,30.909
"CMC Campus, Ludhiana, Punjab, India","cmc campus, ludhiana, punjab, india",75.862,30.909
"CMC Campus, Ludhiana, Punjab, India",cmc hospital ludhiana,75.862,30.909
"CMC Campus, Ludhiana, Punjab, India","cmccampus,ludhiana,punjab,india",75.862,30.909
"CMR9+FC4, Thimphu, Bhutan","thimphu, chang gewog, thimphu, thimphu district, 11001, bhutan",89.669,27.441
"CMVC+Q9C, SH10, Kadaganchi, Karnataka 585311, India","ಮಳಖೇಡ ಸರ್ಕಾರಿ ಆಸ್ಪತ್ರೆ, sh10, ಮಳಖೇಡ, kalaburagi, ಕಲಬುರಗಿ ಜಿಲ್ಲೆ, karnataka, 585317, india",76.671,17.444
"COHAB Anil IV, São Luís - MA, 65137-000, Brazil","cohab anil i, cohab anil, são luís, região geográfica imediata de são luís, região geográfica intermediária de são luís, maranhão, região nordeste, 65065-470, brasil",-44.213,-2.55
"CPJG+X4R, Chikballapur Rural, Chikkaballapur, Karnataka 562101, India","ಪೇರೆಸಂದ್ರ, ಚಿಕ್ಕಬಳ್ಳಾಪುರ ತಾಲೂಕು, ಚಿಕ್ಕಬಳ್ಳಾಪುರ ಜಿಲ್ಲೆ, karnataka, 562104, india",77.725,13.432
"CPR Hospital, Dasara Chowk, Kavlapur, Kolhapur, Maharashtra 416012, India","rajarshi chhatrapati shahu maharaj government medical college and cpr hospital, shenda park road, shenda park, कोल्हापूर, kolhapur district, maharashtra, 416013, india",74.227,16.702
"CQX3+8X4, Atten Bagh, Uttarakhand 248142, India","herbertpur christian hospital, nh507, herbertpur, vikasnagar, देहरादून, uttarakhand, 248001, india",77.755,30.448
"CRM7+M7G, Melmaruvathur, Tamil Nadu 603319, India","melmaruvathur adhiparasakthi institute of mediccal science and research, cheyyur - vandavasi - polur road, melmavurathur, kanchipuram, chengalpattu, tamil nadu, 603319, india",79.813,12.434
"CRP Line, Indore, Madhya Pradesh 452001, India","my hospital & mgm medical college - state of art model blood bank, old a. b. road, indore city, indore, juni indore tahsil, इन्दौर ज़िला, madhya pradesh, 452001, india",75.883,22.714
"CS 11 021, All. des Topazes, Saint-Denis 97400, Réunion","centre hospitalier universitaire felix guyon,",55.444,-20.891
"CVW8+2M9, Kolaghat, West Bengal 721134, India","green view nursing home, medinipur east, kolaghat - pansila road, কোলাঘাট, পূর্ব মেদিনীপুর, west bengal, 721134, india",87.867,22.445
"CXR4+4F9, Pachalloor Punkulam Rd, Thiruvallam, Thiruvananthapuram, Kerala 695027, India","thiruvanthapuram farmers social welfare co-operative society ltd t1565, salem - kochi - kanyakumari road, thiruvallam, thiruvananthapuram, thiruvananthapuram district, kerala, 695001, india",76.956,8.44
"CXR4+4F9, Pachalloor Punkulam Rd, Thiruvallam, Thiruvananthapuram, Kerala 695027, India","thiruvanthapuram farmers social welfare co-operative society ltd t1565, salem - kochi - kanyakumari road, തിരുവല്ലം, thiruvananthapuram, തിരുവനന്തപുരം ജില്ല, kerala, 695001, india",76.956,8.44
"Cabildo, Valparaíso, Chile","cabildo, provincia de petorca, región de valparaíso, chile",-71.069,-32.429
"Cacak, Serbia","cacak, city of čačak, moravica administrative district, central serbia, serbia",20.349,43.894
"Cachar, Assam, India","cachar district, assam, india",92.84,24.715
"Cachoeiro de Itapemirim, Brazil","cachoeiro de itapemirim, br, brazil",-41.113,-20.849
"Cachoeiro de Itapemirim, State of Espírito Santo, Brazil","alegre, região geográfica imediata de alegre, região geográfica intermediária de cachoeiro de itapemirim, espírito santo, southeast region, brazil",-41.115,-20.852
"Cadaval, Portugal","cadaval, pt, portugal",-9.103,39.243
"Cadegliano-Viconago, Italia","cadegliano-viconago, it, italy",8.845,45.961
"Cadelbosco di Sopra, Italy","cadelbosco, it, italy",10.597,44.763
"Cadenet, France","cadenet, fr, france",5.376,43.737
"Cadiz, OH, United States","cadiz, ohio, us, united states",-80.997,40.273
"Cadiz, Spain","cádiz, andalusia, spain",-6.293,36.53
"Cadiz, Spain","cádiz, es, spain",-6.293,36.53
"Cadiz, Spain","cádiz, spain",-6.293,36.53
"Cadolive, France","cadolive, fr, france",5.545,43.396
"Cadrezzate con Osmate, Italy","cadrezzate, it, italy",8.645,45.8
"Caen, France","caen, fr, france",-0.36,49.185
"Cagliari, Italy","cagliari, it, italy",9.109,39.215
"Cagnes-sur-Mer, France","cagnes-sur-mer, fr, france",7.149,43.663
"Caguas PR, Puerto Rico",caguas,-66.036,18.229
"Caguas PR, Puerto Rico","caguas, puerto rico, united states",-66.036,18.229
"Cahors, France","cahors, fr, france",1.441,44.446
"Caines, Italy","caines, it, italy",11.173,46.7
"Cairano, Italy","cairano, it, italy",15.368,40.895
"Cairo Montenotte, Italia","cairo montenotte, it, italy",8.278,44.398
"Cairo, Cairo, Egypt","cairo, egypt",31.235,30.043
"Cairon, France","cairon, fr, france",-0.45,49.238
"Cajamarca, Peru","cajamarca, pe, peru",-78.518,-7.157
"Cajarc, France","cajarc, fr, france",1.842,44.486
"Calacuccia, France","calacuccia, fr, france",9.019,42.336
"Calais, France","calais, fr, france",1.852,50.958
"Calamba City, 4027, Philippines","calamba, 4027 laguna, philippines",121.167,14.233
"Calamba City, Philippines","calamba, laguna, calabarzon, philippines",121.155,14.205
"Calanda, Spain","calanda, es, spain",-0.234,40.942
"Calapan City, 5200, Philippines","calapan, oriental mindoro, mimaropa, 5200, philippines",121.214,13.318
"Calarcá, Colombia","calarcá, capital, quindío, rap eje cafetero, 632001, colombia",-75.645,4.524
"Calau, Germany","calau, de, germany",13.945,51.746
"Calcutta, Saramacca, Suriname",calcutta,-55.678,5.849
"Caldas da Rainha, Portugal","caldas da rainha, leiria, portugal",-9.136,39.407
"Caldwell, ID, United States","caldwell, canyon county, idaho, united states",-116.688,43.663
"Calexico, CA, United States","calexico, california, us, united states",-115.499,32.677
"Calgary AB, Canada","calgary, alberta, ca, canada",-114.058,51.047
"Calgary AB, Canada","calgary, alberta, canada",-114.058,51.047
"Calgary AB, Canada","calgary,calgary ab",-114.058,51.047
"Cali, Colombia","cali, sur, valle del cauca, rap pacífico, colombia",-76.519,3.453
"Calicut, Port Blair Tehsil, Andaman and Nicobar, India",calicut,92.713,11.599
"Calicut, Port Blair Tehsil, Andaman and Nicobar, India","kalikut, in, india",92.713,11.599
"Calidonia, Panama City, Panamá Province, Panama","panamá, calidonia, distrito panamá, provincia de panamá, 0823, panamá",-79.535,8.971
"California City, CA, United States",california,-117.96,35.128
"California City, CA, United States","california city, ca, united states",-117.96,35.128
"California City, CA, United States","california, united states",-117.96,35.128
"California City, CA, United States","californiacity,ca,unitedstates",-117.96,35.128
"California, United States","anytown, ca,unitedstates",-119.609,37.254
"California, United States","anytown,ca,unitedstates",-119.609,37.254
"California, United States","sanluisobispo,ca,usa",-119.609,37.254
"Calistoga, CA, United States","calistoga, california, us, united states",-122.579,38.579
"Callander, United Kingdom","callander, scotland, gb, united kingdom",-4.216,56.244
